udp_timestamp,group_1_field_1,group_1_field_2,group_1_field_3,group_1_field_4,group_1_field_5,group_1_field_6,group_1_field_7,group_1_field_8,group_13_field_1,group_13_field_2,group_13_field_3,group_13_field_4,group_13_field_5,group_13_field_6,group_13_field_7,group_13_field_8,group_14_field_1,group_14_field_2,group_14_field_3,group_14_field_4,group_14_field_5,group_14_field_6,group_14_field_7,group_14_field_8,group_17_field_1,group_17_field_2,group_17_field_3,group_17_field_4,group_17_field_5,group_17_field_6,group_17_field_7,group_17_field_8,group_20_field_1,group_20_field_2,group_20_field_3,group_20_field_4,group_20_field_5,group_20_field_6,group_20_field_7,group_20_field_8,group_115_field_1,group_115_field_2,group_115_field_3,group_115_field_4,group_115_field_5,group_115_field_6,group_115_field_7,group_115_field_8
2026-08-26T19:19:25.645645+00:00,4865.94677734375,3580.58544921875,3580.58544921875,0.0,-999.0,18.386829376220703,20.386829376220703,8.070528984069824,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,0.2003851681947708,-0.943842887878418,343.6389465332031,-999.0,338.0405578613281,-5.598381042480469,-999.0,341.53277587890625,63.45188903808594,10.925076484680176,8.438712120056152,0.10492881387472153,3.8186442852020264,8.543464660644531,63.5,11.0,,,,,,,,
2026-08-26T19:19:26.445703+00:00,4866.7470703125,3580.58544921875,3580.58544921875,0.0,-999.0,18.386829376220703,20.386829376220703,8.070528984069824,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,0.2003851681947708,-0.943842887878418,343.6389465332031,-999.0,338.0405578613281,-5.598381042480469,-999.0,341.53277587890625,63.45188903808594,10.925076484680176,8.438712120056152,0.10492881387472153,3.8186442852020264,8.543464660644531,63.5,11.0,,,,,,,,
2026-08-26T19:19:27.245385+00:00,4867.546875,3580.58544921875,3580.58544921875,0.0,-999.0,18.386829376220703,20.386829376220703,8.070528984069824,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,0.2003851681947708,-0.943842887878418,343.6389465332031,-999.0,338.0405578613281,-5.598381042480469,-999.0,341.53277587890625,63.45188903808594,10.925076484680176,8.438712120056152,0.10492881387472153,3.8186442852020264,8.543464660644531,63.5,11.0,,,,,,,,
2026-08-26T19:19:28.045957+00:00,4868.34716796875,3580.58544921875,3580.58544921875,0.0,-999.0,18.386829376220703,20.386829376220703,8.070528984069824,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,0.2003851681947708,-0.943842887878418,343.6389465332031,-999.0,338.0405578613281,-5.598381042480469,-999.0,341.53277587890625,63.45188903808594,10.925076484680176,8.438712120056152,0.10492881387472153,3.8186442852020264,8.543464660644531,63.5,11.0,,,,,,,,
2026-08-26T19:19:28.845863+00:00,4869.14697265625,3580.58544921875,3580.58544921875,0.0,-999.0,18.386829376220703,20.386829376220703,8.070528984069824,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,0.2003851681947708,-0.943842887878418,343.6389465332031,-999.0,338.0405578613281,-5.598381042480469,-999.0,341.53277587890625,63.45188903808594,10.925076484680176,8.438712120056152,0.10492881387472153,3.8186442852020264,8.543464660644531,63.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-26T19:19:29.645285+00:00,4869.94677734375,3580.58544921875,3580.58544921875,0.0,-999.0,18.386829376220703,20.386829376220703,8.070528984069824,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,0.2003851681947708,-0.943842887878418,343.6389465332031,-999.0,338.0405578613281,-5.598381042480469,-999.0,341.53277587890625,63.45188903808594,10.925076484680176,8.438712120056152,0.10492881387472153,3.8186442852020264,8.543464660644531,63.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-26T19:19:30.446039+00:00,4870.7470703125,3580.58544921875,3580.58544921875,0.0,-999.0,18.386829376220703,20.386829376220703,8.070528984069824,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,0.2003851681947708,-0.943842887878418,343.6389465332031,-999.0,338.0405578613281,-5.598381042480469,-999.0,341.53277587890625,63.45188903808594,10.925076484680176,8.438712120056152,0.10492881387472153,3.8186442852020264,8.543464660644531,63.5,11.0,,,,,,,,
2026-08-26T19:19:31.246025+00:00,4871.546875,3580.58544921875,3580.58544921875,0.0,-999.0,18.386829376220703,20.386829376220703,8.070528984069824,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,0.2003851681947708,-0.943842887878418,343.6389465332031,-999.0,338.0405578613281,-5.598381042480469,-999.0,341.53277587890625,63.45188903808594,10.925076484680176,8.438712120056152,0.10492881387472153,3.8186442852020264,8.543464660644531,63.5,11.0,,,,,,,,
2026-08-26T19:19:32.045873+00:00,4872.34716796875,3580.58544921875,3580.58544921875,0.0,-999.0,18.386829376220703,20.386829376220703,8.070528984069824,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,0.2003851681947708,-0.943842887878418,343.6389465332031,-999.0,338.0405578613281,-5.598381042480469,-999.0,341.53277587890625,63.45188903808594,10.925076484680176,8.438712120056152,0.10492881387472153,3.8186442852020264,8.543464660644531,63.5,11.0,,,,,,,,
2026-08-26T19:19:32.832892+00:00,4873.13427734375,3581.15234375,3581.15234375,0.0,-999.0,18.386987686157227,20.386987686157227,8.070528984069824,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,0.20046022534370422,-0.9439061284065247,343.638916015625,-999.0,338.04052734375,-5.598381042480469,-999.0,341.53277587890625,63.45188903808594,10.925076484680176,8.43870735168457,0.10492373257875443,3.8186440467834473,8.54345989227295,63.5,11.0,,,,,,,,
2026-08-26T19:19:33.623328+00:00,4873.923828125,3581.95263671875,3581.95263671875,0.0,-999.0,18.387208938598633,20.387208938598633,8.070528984069824,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,0.2004522681236267,-0.9438281655311584,343.638916015625,-999.0,338.04052734375,-5.598381042480469,-999.0,341.53277587890625,63.45188903808594,10.925076484680176,8.438712120056152,0.10492842644453049,3.8186447620391846,8.543464660644531,63.5,11.0,,,,,,,,
2026-08-26T19:19:34.421913+00:00,4874.7236328125,3582.754638671875,3582.754638671875,0.0,-999.0,18.387432098388672,20.387432098388672,8.070528984069824,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,0.2005864828824997,-0.9440630674362183,343.638916015625,-999.0,338.04052734375,-5.598381042480469,-999.0,341.53277587890625,63.45188903808594,10.925076484680176,8.438728332519531,0.10494602471590042,3.818643569946289,8.54348087310791,63.5,11.0,,,,,,,,
2026-08-26T19:19:35.221859+00:00,4875.5234375,3583.554443359375,3583.554443359375,0.0,-999.0,18.387653350830078,20.387653350830078,8.070528984069824,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,0.20069478452205658,-0.9442006945610046,343.6389465332031,-999.0,338.0405578613281,-5.598381042480469,-999.0,341.5331726074219,63.45188903808594,10.925076484680176,8.438727378845215,0.10494328290224075,3.8186447620391846,8.543479919433594,63.5,11.0,,,,,,,,
2026-08-26T19:19:36.021755+00:00,4876.3232421875,3584.3544921875,3584.3544921875,0.0,-999.0,18.387876510620117,20.387876510620117,8.070528984069824,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,0.20074979960918427,-0.9441934823989868,343.6389465332031,-999.0,338.0405578613281,-5.598381042480469,-999.0,341.5331726074219,63.45188903808594,10.925076484680176,8.438727378845215,0.10494328290224075,3.8186447620391846,8.543479919433594,63.5,11.0,,,,,,,,
2026-08-26T19:19:36.822063+00:00,4877.12353515625,3585.154541015625,3585.154541015625,0.0,-999.0,18.388097763061523,20.388097763061523,8.070528984069824,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,0.20071673393249512,-0.9440788626670837,343.638916015625,-999.0,338.04052734375,-5.598381042480469,-999.0,341.5331726074219,63.45188903808594,10.925076484680176,8.438728332519531,0.10494641214609146,3.818643093109131,8.543481826782227,63.5,11.0,,,,,,,,
2026-08-26T19:19:37.622818+00:00,4877.92333984375,3585.954345703125,3585.954345703125,0.0,-999.0,18.388320922851562,20.388320922851562,8.070528984069824,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,0.20067431032657623,-0.9441455602645874,343.638916015625,-999.0,338.04052734375,-5.598381042480469,-999.0,341.5331726074219,63.45188903808594,10.925076484680176,8.43873119354248,0.10494797676801682,3.8186440467834473,8.54348373413086,63.5,11.0,,,,,,,,
